code,name,market,market_cap_krw,market_cap_100m
067390,아스트,코스닥,320100000000,3201
067570,엔브이에이치코리아,코스닥,95500000000,955
067630,HLB생명과학,코스닥,458400000000,4584
067730,로지시스,코스닥,23500000000,235
067770,세진티에스,코스닥,16400000000,164
067900,와이엔텍,코스닥,127800000000,1278
067920,이글루,코스닥,66400000000,664
067990,도이치모터스,코스닥,126400000000,1264
068050,팬엔터테인먼트,코스닥,44400000000,444
068100,케이웨더,코스닥,27100000000,271
068240,다원시스,코스닥,93900000000,939
068330,일신바이오,코스닥,64300000000,643
068760,셀트리온제약,코스닥,2634100000000,26341
068790,DMS,코스닥,176300000000,1763
068930,디지털대성,코스닥,245200000000,2452
068940,셀피글로벌,코스닥,35700000000,357
069080,웹젠,코스닥,429100000000,4291
069140,누리플랜,코스닥,33400000000,334
069330,유아이디,코스닥,14100000000,141
069410,엔텔스,코스닥,48800000000,488
069510,에스텍,코스닥,160500000000,1605
069540,빛과전자,코스닥,160800000000,1608
069920,엑시온그룹,코스닥,22800000000,228
070300,엑스큐어,코스닥,40100000000,401
070590,한솔인티큐브,코스닥,28700000000,287
071200,인피니트헬스케어,코스닥,162700000000,1627
071280,로체시스템즈,코스닥,129100000000,1291
071670,에이테크솔루션,코스닥,90100000000,901
071850,캐스텍코리아,코스닥,35300000000,353
072020,중앙백신,코스닥,88100000000,881
072470,우리산업홀딩스,코스닥,73800000000,738
072770,멤레이비티,코스닥,63600000000,636
072870,메가스터디,코스닥,151600000000,1516
072950,빛샘전자,코스닥,61800000000,618
072990,에이치시티,코스닥,67700000000,677
073010,케이에스피,코스닥,149700000000,1497
073110,엘엠에스,코스닥,45400000000,454
073190,듀오백,코스닥,13700000000,137
073490,이노와이어리스,코스닥,319400000000,3194
073540,에프알텍,코스닥,27500000000,275
073560,우리손에프앤지,코스닥,116500000000,1165
073570,리튬포어스,코스닥,33700000000,337
073640,테라사이언스,코스닥,69600000000,696
074430,아미노로직스,코스닥,125900000000,1259
074600,원익QnC,코스닥,905600000000,9056
075130,플랜티넷,코스닥,36200000000,362
075970,동국알앤에스,코스닥,41800000000,418
076080,웰크론한텍,코스닥,26500000000,265
076610,해성옵틱스,코스닥,57600000000,576
077360,덕산하이메탈,코스닥,602000000000,6020
078020,LS증권,코스닥,427800000000,4278
078070,유비쿼스홀딩스,코스닥,259700000000,2597
078130,국일제지,코스닥,341600000000,3416
078140,대봉엘에스,코스닥,113100000000,1131
078150,HB테크놀러지,코스닥,196100000000,1961
078160,메디포스트,코스닥,842900000000,8429
078340,컴투스,코스닥,402600000000,4026
078350,한양디지텍,코스닥,401700000000,4017
078590,휴림에이텍,코스닥,46000000000,460
078600,대주전자재료,코스닥,1726100000000,17261
078860,스테이지원엔터,코스닥,24000000000,240
078890,가온그룹,코스닥,123100000000,1231
079000,와토스코리아,코스닥,67900000000,679
079170,한창산업,코스닥,33300000000,333
079190,케스피온,코스닥,14800000000,148
079370,제우스,코스닥,525100000000,5251
079650,서산,코스닥,28700000000,287
079810,디이엔티,코스닥,91500000000,915
079940,가비아,코스닥,369700000000,3697
079950,인베니아,코스닥,16100000000,161
079960,동양이엔피,코스닥,237000000000,2370
079970,투비소프트,코스닥,7600000000,76
080010,이상네트웍스,코스닥,68300000000,683
080160,모두투어,코스닥,215500000000,2155
080220,제주반도체,코스닥,1508600000000,15086
080420,모다이노칩,코스닥,168200000000,1682
080470,성창오토텍,코스닥,29800000000,298
080520,오디텍,코스닥,35700000000,357
080530,코디,코스닥,49000000000,490
080580,오킨스전자,코스닥,387100000000,3871
080720,한국유니온제약,코스닥,21600000000,216
081150,티플랙스,코스닥,81100000000,811
081180,쎄크,코스닥,105800000000,1058
081580,성우전자,코스닥,46000000000,460
082210,옵트론텍,코스닥,65700000000,657
082270,젬백스,코스닥,1654800000000,16548
082660,코스나인,코스닥,47800000000,478
082800,비보존 제약,코스닥,188600000000,1886
082850,우리바이오,코스닥,87900000000,879
082920,비츠로셀,코스닥,1285400000000,12854
083310,엘오티베큠,코스닥,234200000000,2342
083450,GST,코스닥,556600000000,5566
083470,이엠앤아이,코스닥,16000000000,160
083500,에프엔에스테크,코스닥,122500000000,1225
083550,케이엠,코스닥,46600000000,466
083640,인콘,코스닥,30700000000,307
083650,비에이치아이,코스닥,3199600000000,31996
083660,CSA 코스믹,코스닥,17800000000,178
083790,CG인바이츠,코스닥,105700000000,1057
083930,아바코,코스닥,215800000000,2158
084110,휴온스글로벌,코스닥,929200000000,9292
084180,수성웹툰,코스닥,28800000000,288
084370,유진테크,코스닥,2784300000000,27843
084440,유비온,코스닥,19800000000,198
084650,랩지노믹스,코스닥,105600000000,1056
084730,팅크웨어,코스닥,92800000000,928
084850,아이티엠반도체,코스닥,248400000000,2484
084990,헬릭스미스,코스닥,268700000000,2687
085660,차바이오텍,코스닥,1755200000000,17552
085670,뉴프렉스,코스닥,132800000000,1328
085810,알티캐스트,코스닥,29000000000,290
085910,네오티스,코스닥,238700000000,2387
086040,바이오톡스텍,코스닥,50700000000,507
086060,진바이오텍,코스닥,44800000000,448
086390,유니테스트,코스닥,405100000000,4051
086450,동국제약,코스닥,810100000000,8101
086520,에코프로,코스닥,19741900000000,197419
086670,비엠티,코스닥,131300000000,1313
086710,선진뷰티사이언스,코스닥,111300000000,1113
086820,바이오솔루션,코스닥,304100000000,3041
086890,이수앱지스,코스닥,199900000000,1999
086900,메디톡스,코스닥,843700000000,8437
086960,MDS테크,코스닥,122100000000,1221
086980,쇼박스,코스닥,172600000000,1726
087010,펩트론,코스닥,7333300000000,73333
087260,모바일어플라이언스,코스닥,60900000000,609
087600,픽셀플러스,코스닥,50000000000,500
088130,동아엘텍,코스닥,150500000000,1505
088280,쏘닉스,코스닥,44500000000,445
088290,이원컴포텍,코스닥,23300000000,233
088340,유라클,코스닥,52900000000,529
088390,이녹스,코스닥,114200000000,1142
088800,에이스테크,코스닥,260500000000,2605
088910,동우팜투테이블,코스닥,62900000000,629
089010,켐트로닉스,코스닥,482800000000,4828
089030,테크윙,코스닥,2386300000000,23863
089140,넥스턴앤롤코리아,코스닥,34600000000,346
089150,케이씨티,코스닥,40600000000,406
089230,THE E&M,코스닥,85800000000,858
089600,KT나스미디어,코스닥,137000000000,1370
089790,제이티,코스닥,59700000000,597
089850,유비벨록스,코스닥,77000000000,770
089890,코세스,코스닥,474300000000,4743
089970,브이엠,코스닥,971600000000,9716
089980,상아프론테크,코스닥,344600000000,3446
090150,아이윈,코스닥,32600000000,326
090360,로보스타,코스닥,619100000000,6191
090410,덕신이피씨,코스닥,56700000000,567
090470,제이스텍,코스닥,162900000000,1629
090710,휴림로봇,코스닥,1423900000000,14239
090850,현대이지웰,코스닥,153200000000,1532
091120,이엠텍,코스닥,109300000000,1093
091340,S&K폴리텍,코스닥,26000000000,260
091440,한울소재과학,코스닥,90800000000,908
091580,상신이디피,코스닥,214300000000,2143
091590,남화토건,코스닥,41900000000,419
091700,파트론,코스닥,462600000000,4626
091970,나노캠텍,코스닥,24600000000,246
092040,아미코젠,코스닥,98400000000,984
092070,디엔에프,코스닥,235500000000,2355
092130,이크레더블,코스닥,182800000000,1828
092190,서울바이오시스,코스닥,184200000000,1842
092300,현우산업,코스닥,59200000000,592
092460,한라IMS,코스닥,273900000000,2739
092600,앤씨앤,코스닥,15500000000,155
092730,네오팜,코스닥,283900000000,2839
092870,엑시콘,코스닥,411100000000,4111
093190,빅솔론,코스닥,150600000000,1506
093320,케이아이엔엑스,코스닥,491900000000,4919
093380,풍강,코스닥,25700000000,257
093520,매커스,코스닥,355500000000,3555
093640,케이알엠,코스닥,189600000000,1896
093920,서원인텍,코스닥,93400000000,934
094170,동운아나텍,코스닥,548900000000,5489
094360,칩스앤미디어,코스닥,352400000000,3524
094480,갤럭시아머니트리,코스닥,331500000000,3315
094820,일진파워,코스닥,273800000000,2738
094840,슈프리마에이치큐,코스닥,73900000000,739
094850,참좋은여행,코스닥,73400000000,734
094860,네오리진,코스닥,35200000000,352
094940,푸른기술,코스닥,83900000000,839
094970,제이엠티,코스닥,46000000000,460
095190,이엠코리아,코스닥,151700000000,1517
095270,웨이브일렉트로,코스닥,76000000000,760
095340,ISC,코스닥,4748100000000,47481
095500,미래나노텍,코스닥,284700000000,2847
095610,테스,코스닥,1258400000000,12584
095660,네오위즈,코스닥,606500000000,6065
095700,제넥신,코스닥,220600000000,2206
095910,에스에너지,코스닥,41900000000,419
096240,크레버스,코스닥,122600000000,1226
096250,와이즈넛,코스닥,145400000000,1454
096350,대창솔루션,코스닥,96900000000,969
096530,씨젠,코스닥,1156800000000,11568
096610,알에프세미,코스닥,51600000000,516
096630,에스코넥,코스닥,67100000000,671
096690,에이루트,코스닥,29300000000,293
096870,엘디티,코스닥,18800000000,188
097780,에코볼트,코스닥,51300000000,513
097800,윈팩,코스닥,56200000000,562
097870,효성오앤비,코스닥,54900000000,549
098070,한텍,코스닥,468200000000,4682
098120,마이크로컨텍솔,코스닥,231100000000,2311
098460,고영,코스닥,1956700000000,19567
098660,에스티오,코스닥,17100000000,171
099190,아이센스,코스닥,562300000000,5623
099220,SDN,코스닥,77100000000,771
099320,쎄트렉아이,코스닥,2112500000000,21125
099390,브레인즈컴퍼니,코스닥,35500000000,355
099410,동방선기,코스닥,69600000000,696
099430,바이오플러스,코스닥,301100000000,3011
099440,스맥,코스닥,359600000000,3596
099520,DGI,코스닥,58100000000,581
099750,이지케어텍,코스닥,117500000000,1175
100030,인지소프트,코스닥,63500000000,635
100120,뷰웍스,코스닥,234600000000,2346
100130,동국S&C,코스닥,120000000000,1200
100590,머큐리,코스닥,78900000000,789
100660,서암기계공업,코스닥,54900000000,549
100700,세운메디칼,코스닥,108000000000,1080
100790,미래에셋벤처투자,코스닥,1208600000000,12086
101000,KS인더스트리,코스닥,40200000000,402
101160,월덱스,코스닥,531700000000,5317
101170,우림피티에스,코스닥,184500000000,1845
101240,씨큐브,코스닥,41400000000,414
101330,모베이스,코스닥,114100000000,1141
101360,에코앤드림,코스닥,313200000000,3132
101390,아이엠,코스닥,5500000000,55
101400,엔시트론,코스닥,33400000000,334
101490,에스앤에스텍,코스닥,1787900000000,17879
101670,하이드로리튬,코스닥,106600000000,1066
101680,한국정밀기계,코스닥,24400000000,244
101730,위메이드맥스,코스닥,437500000000,4375
101930,인화정공,코스닥,465300000000,4653
101970,우양에이치씨,코스닥,179100000000,1791
102120,어보브반도체,코스닥,205700000000,2057
102370,케이옥션,코스닥,92300000000,923
102710,이엔에프테크놀로지,코스닥,835800000000,8358
102940,코오롱생명과학,코스닥,815500000000,8155
103230,에스앤더블류,코스닥,26900000000,269
103840,우양,코스닥,48600000000,486
104040,대성파인텍,코스닥,89200000000,892
104200,NHN벅스,코스닥,79900000000,799
104460,디와이피엔에프,코스닥,163800000000,1638
104480,티케이케미칼,코스닥,169900000000,1699
104540,코렌텍,코스닥,74800000000,748
104620,노랑풍선,코스닥,76400000000,764
104830,원익머트리얼즈,코스닥,552900000000,5529
105330,케이엔더블유,코스닥,127000000000,1270
105550,엣지파운드리,코스닥,101600000000,1016
105740,디케이락,코스닥,98500000000,985
105760,포스뱅크,코스닥,57000000000,570
106080,케이이엠텍,코스닥,9500000000,95
106190,하이텍팜,코스닥,173100000000,1731
106240,파인테크닉스,코스닥,45500000000,455
106520,노블엠앤비,코스닥,15900000000,159
107600,새빗켐,코스닥,148400000000,1484
107640,한중엔시에스,코스닥,535700000000,5357
108230,톱텍,코스닥,161000000000,1610
108380,대양전기공업,코스닥,265500000000,2655
108490,로보티즈,코스닥,3633900000000,36339
108860,셀바스AI,코스닥,315700000000,3157
109080,옵티시스,코스닥,59200000000,592
109610,에스와이,코스닥,135000000000,1350
109670,씨싸이트,코스닥,31300000000,313
109740,디에스케이,코스닥,157600000000,1576
109820,진매트릭스,코스닥,43700000000,437
109860,동일금속,코스닥,65900000000,659
109960,앱토크롬,코스닥,35800000000,358
110020,전진바이오팜,코스닥,21100000000,211
110790,크리스에프앤씨,코스닥,98400000000,984
110990,디아이티,코스닥,436600000000,4366
111710,남화산업,코스닥,81000000000,810
112040,위메이드,코스닥,770600000000,7706
112290,와이씨켐,코스닥,271000000000,2710
113810,디젠스,코스닥,25300000000,253
114190,강원에너지,코스닥,339600000000,3396
114450,그린생명과학,코스닥,55700000000,557
114630,폴라리스우노,코스닥,44400000000,444
114810,한솔아이원스,코스닥,412000000000,4120
114840,아이패밀리에스씨,코스닥,198000000000,1980
115160,휴맥스,코스닥,30100000000,301
115180,큐리언트,코스닥,1766700000000,17667
115310,인포바인,코스닥,242700000000,2427
115440,우리넷,코스닥,81500000000,815
115450,HLB테라퓨틱스,코스닥,247200000000,2472
115480,씨유메디칼,코스닥,31100000000,311
115500,케이씨에스,코스닥,106800000000,1068
115530,씨엔플러스,코스닥,19700000000,197
115570,스타플렉스,코스닥,22900000000,229
115610,이미지스,코스닥,31100000000,311
117670,알파칩스,코스닥,136200000000,1362
117730,티로보틱스,코스닥,438800000000,4388
118990,모트렉스,코스닥,203400000000,2034
119500,포메탈,코스닥,49400000000,494
119610,인터로조,코스닥,206400000000,2064
119830,아이텍,코스닥,197000000000,1970
119850,지엔씨에너지,코스닥,569100000000,5691
120240,대정화금,코스닥,97600000000,976
121440,골프존홀딩스,코스닥,206500000000,2065
121600,나노신소재,코스닥,726600000000,7266
121800,비덴트,코스닥,256300000000,2563
121850,코이즈,코스닥,11900000000,119
121890,에스디시스템,코스닥,18200000000,182
122310,제노레이,코스닥,63000000000,630
122350,삼기,코스닥,58000000000,580
122450,KX,코스닥,142800000000,1428
122640,예스티,코스닥,538000000000,5380
122690,서진오토모티브,코스닥,58000000000,580
122870,와이지엔터테인먼트,코스닥,1155100000000,11551
122990,와이솔,코스닥,201900000000,2019
123010,알엔티엑스,코스닥,39200000000,392
123040,엠에스오토텍,코스닥,161900000000,1619
123330,제닉,코스닥,222300000000,2223
123410,코리아에프티,코스닥,202400000000,2024
123420,위메이드플레이,코스닥,72500000000,725
123570,이엠넷,코스닥,43900000000,439
123750,알톤,코스닥,31700000000,317
123840,뉴온,코스닥,39400000000,394
123860,아나패스,코스닥,186800000000,1868
124500,아이티센글로벌,코스닥,1589500000000,15895
124560,태웅로직스,코스닥,107600000000,1076
125020,티씨머티리얼즈,코스닥,211800000000,2118
125210,아모그린텍,코스닥,119400000000,1194
125490,한라캐스트,코스닥,602300000000,6023
126340,비나텍,코스닥,952400000000,9524
126600,BGF에코머티리얼즈,코스닥,227200000000,2272
126640,화신정공,코스닥,53800000000,538
126700,하이비젼시스템,코스닥,260300000000,2603
126730,코칩,코스닥,160800000000,1608
126880,제이엔케이글로벌,코스닥,85000000000,850
127120,제이에스링크,코스닥,1412500000000,14125
127710,아시아경제,코스닥,57200000000,572
127980,화인써키트,코스닥,60600000000,606
128540,에코캡,코스닥,49900000000,499
128660,피제이메탈,코스닥,81200000000,812
129890,앱코,코스닥,42400000000,424
129920,대성하이텍,코스닥,151600000000,1516
130500,GH신소재,코스닥,36300000000,363
130580,나이스디앤비,코스닥,89600000000,896
130740,티피씨글로벌,코스닥,24500000000,245
131030,옵투스제약,코스닥,179500000000,1795
131090,시큐브,코스닥,29100000000,291
131100,티엔엔터테인먼트,코스닥,42100000000,421
131180,딜리,코스닥,27000000000,270
131220,대한과학,코스닥,33600000000,336
131290,티에스이,코스닥,1237800000000,12378
131370,알서포트,코스닥,116900000000,1169
131400,이브이첨단소재,코스닥,84200000000,842
131760,파인텍,코스닥,28800000000,288
131970,두산테스나,코스닥,1360600000000,13606
133750,메가엠디,코스닥,44000000000,440
134060,이퓨쳐,코스닥,17800000000,178
134580,탑코미디어,코스닥,86800000000,868
136150,원일티엔아이,코스닥,139000000000,1390
136410,아셈스,코스닥,84300000000,843
136480,하림,코스닥,329800000000,3298
136540,윈스테크넷,코스닥,141100000000,1411
137080,나래나노텍,코스닥,50500000000,505
137400,피엔티,코스닥,1106400000000,11064
137940,넥스트아이,코스닥,18000000000,180
137950,제이씨케미칼,코스닥,90000000000,900
138070,신진에스엠,코스닥,30900000000,309
138080,오이솔루션,코스닥,404900000000,4049
138360,앤로보틱스,코스닥,131000000000,1310
138610,나이벡,코스닥,339300000000,3393
139050,BF랩스,코스닥,24200000000,242
139670,키네마스터,코스닥,27200000000,272
140070,서플러스글로벌,코스닥,72500000000,725
140410,메지온,코스닥,3375300000000,33753
140430,카티스,코스닥,34700000000,347
140520,대창스틸,코스닥,43100000000,431
140670,알에스오토메이션,코스닥,233300000000,2333
140860,파크시스템스,코스닥,1749100000000,17491
141000,비아트론,코스닥,107100000000,1071
141080,리가켐바이오,코스닥,7172000000000,71720
142210,유니트론텍,코스닥,115600000000,1156
142280,녹십자엠에스,코스닥,77300000000,773
142760,모아라이프플러스,코스닥,26200000000,262
143160,아이디스,코스닥,190600000000,1906
143240,사람인,코스닥,161700000000,1617
143540,영우디에스피,코스닥,50400000000,504
144510,지씨셀,코스닥,414000000000,4140
144960,뉴파워프라즈마,코스닥,245600000000,2456
145020,휴젤,코스닥,2977600000000,29776
145170,노브랜드,코스닥,63200000000,632
146060,율촌,코스닥,38100000000,381
146320,비씨엔씨,코스닥,181600000000,1816
147760,피엠티,코스닥,42700000000,427
147830,제룡산업,코스닥,150600000000,1506
148150,세경하이테크,코스닥,159400000000,1594
148250,알엔투테크놀로지,코스닥,31700000000,317
148780,비큐AI,코스닥,36800000000,368
148930,에이치와이티씨,코스닥,29000000000,290
149950,아바텍,코스닥,131800000000,1318
149980,하이로닉,코스닥,107900000000,1079
150900,파수,코스닥,41000000000,410
151860,KG에코솔루션,코스닥,288500000000,2885
153460,네이블,코스닥,41900000000,419
153490,우리이앤엘,코스닥,39900000000,399
153710,옵티팜,코스닥,74700000000,747
154030,아시아종묘,코스닥,25800000000,258
154040,다산솔루에타,코스닥,19400000000,194
155650,와이엠씨,코스닥,70000000000,700
156100,엘앤케이바이오,코스닥,214300000000,2143
158430,아톤,코스닥,162100000000,1621
159010,아스플로,코스닥,65000000000,650
159580,제로투세븐,코스닥,73500000000,735
159910,에코글로우,코스닥,36600000000,366
160190,하이젠알앤엠,코스닥,1640200000000,16402
160550,NEW,코스닥,49900000000,499
160980,싸이맥스,코스닥,231000000000,2310
161580,필옵틱스,코스닥,1060100000000,10601
162300,신스틸,코스닥,67700000000,677
163280,에어레인,코스닥,43100000000,431
163730,핑거,코스닥,90900000000,909
166090,하나머티리얼즈,코스닥,1230200000000,12302
166480,코아스템켐온,코스닥,136400000000,1364
168330,내츄럴엔도텍,코스닥,81300000000,813
168360,펨트론,코스닥,493900000000,4939
169330,엠브레인,코스닥,34900000000,349
170030,현대공업,코스닥,89000000000,890
170790,파이오링크,코스닥,54600000000,546
170920,엘티씨,코스닥,255700000000,2557
171010,램테크놀러지,코스닥,48000000000,480
171090,선익시스템,코스닥,1138500000000,11385
171120,라이온켐텍,코스닥,75600000000,756
172670,에이엘티,코스닥,99000000000,990
173130,오파스넷,코스닥,95200000000,952
173940,에프엔씨엔터,코스닥,57900000000,579
174900,앱클론,코스닥,1819200000000,18192
175140,휴먼테크놀로지,코스닥,97800000000,978
175250,아이큐어,코스닥,81500000000,815
176750,듀켐바이오,코스닥,267500000000,2675
177350,베셀,코스닥,21400000000,214
177830,파버나인,코스닥,37200000000,372
177900,쓰리에이로직스,코스닥,57000000000,570
178320,서진시스템,코스닥,2692700000000,26927
178780,일월지엠엘,코스닥,48500000000,485
179290,엠아이텍,코스닥,215900000000,2159
179530,애드바이오텍,코스닥,33800000000,338
179900,유티아이,코스닥,423500000000,4235
180400,DXVX,코스닥,433100000000,4331
182360,큐브엔터,코스닥,171200000000,1712
182400,엔케이젠바이오텍코리아,코스닥,265500000000,2655
183300,코미코,코스닥,1159000000000,11590
183490,엔지켐생명과학,코스닥,90900000000,909
184230,SGA솔루션즈,코스닥,51000000000,510
185490,아이진,코스닥,64000000000,640
186230,그린플러스,코스닥,51100000000,511
187220,디티앤씨,코스닥,32400000000,324
187270,신화콘텍,코스닥,35300000000,353
187420,HLB제넥스,코스닥,76400000000,764
187660,현대ADM,코스닥,998400000000,9984
187790,나노,코스닥,134900000000,1349
187870,디바이스,코스닥,123600000000,1236
188040,바이오포트,코스닥,29000000000,290
188260,세니젠,코스닥,12800000000,128
189300,인텔리안테크,코스닥,1461400000000,14614
189330,씨이랩,코스닥,41500000000,415
189690,포시에스,코스닥,52700000000,527
189860,서전기전,코스닥,45800000000,458
189980,흥국에프엔비,코스닥,67100000000,671
190510,나무가,코스닥,260700000000,2607
190650,코리아에셋투자증권,코스닥,53100000000,531
191410,육일씨엔에쓰,코스닥,28700000000,287
191420,테고사이언스,코스닥,108300000000,1083
192250,케이사인,코스닥,71800000000,718
192390,윈하이텍,코스닥,22600000000,226
192410,오늘이엔엠,코스닥,54200000000,542
192440,슈피겐코리아,코스닥,152100000000,1521
193250,링크드,코스닥,24900000000,249
194480,데브시스터즈,코스닥,515500000000,5155
194700,노바렉스,코스닥,249600000000,2496
195500,마니커에프앤지,코스닥,42800000000,428
195940,HK이노엔,코스닥,1408000000000,14080
195990,에이비프로바이오,코스닥,52900000000,529
196170,알테오젠,코스닥,18887500000000,188875
196300,HLB펩,코스닥,63900000000,639
196450,코아시아씨엠,코스닥,78700000000,787
196490,디에이테크놀로지,코스닥,36200000000,362
196700,웹스,코스닥,33000000000,330
197140,디지캡,코스닥,26400000000,264
198080,캐프,코스닥,51300000000,513
198440,강동씨앤엘,코스닥,63900000000,639
198940,한주라이트메탈,코스닥,26600000000,266
199430,케이엔알시스템,코스닥,275800000000,2758
199480,뱅크웨어글로벌,코스닥,47100000000,471
199550,레이저옵텍,코스닥,63800000000,638
199730,바이오인프라,코스닥,19100000000,191
199800,툴젠,코스닥,437500000000,4375
199820,제일일렉트릭,코스닥,227300000000,2273
200130,콜마비앤에이치,코스닥,344800000000,3448
200230,텔콘RF제약,코스닥,51500000000,515
200350,아티스트스튜디오,코스닥,46200000000,462
200470,에이팩트,코스닥,316000000000,3160
200670,휴메딕스,코스닥,405400000000,4054
200710,에이디테크놀로지,코스닥,644500000000,6445
200780,비씨월드제약,코스닥,48100000000,481
201490,미투온,코스닥,105000000000,1050
203400,에이비온,코스닥,271200000000,2712
203450,유니온바이오메트릭스,코스닥,43300000000,433
203650,드림시큐리티,코스닥,147500000000,1475
203690,아크솔루션스,코스닥,89200000000,892
204020,그리티,코스닥,39300000000,393
204270,제이앤티씨,코스닥,1012300000000,10123
204610,티쓰리,코스닥,147100000000,1471
204620,글로벌텍스프리,코스닥,300500000000,3005
204630,스튜디오산타클로스,코스닥,2900000000,29
204840,지엘팜텍,코스닥,84500000000,845
205100,엑셈,코스닥,137200000000,1372
205470,휴마시스,코스닥,92000000000,920
205500,넥써쓰,코스닥,95100000000,951
206400,베노티앤알,코스닥,46400000000,464
206560,덱스터,코스닥,80700000000,807
206640,바디텍메드,코스닥,295900000000,2959
206650,유바이오로직스,코스닥,527000000000,5270
207760,미스터블루,코스닥,91700000000,917
208140,정다운,코스닥,82700000000,827
208350,지란지교시큐리티,코스닥,23300000000,233
208370,셀바스헬스케어,코스닥,117900000000,1179
208640,썸에이지,코스닥,26600000000,266
208710,포톤,코스닥,25400000000,254
208860,다산디엠씨,코스닥,47400000000,474
209640,와이제이링크,코스닥,113600000000,1136
210120,캔버스엔,코스닥,39500000000,395
211050,인카금융서비스,코스닥,625600000000,6256
211270,AP위성,코스닥,254400000000,2544
212560,네오오토,코스닥,94400000000,944
212710,아이에스티이,코스닥,76300000000,763
213420,덕산네오룩스,코스닥,1133500000000,11335
214150,클래시스,코스닥,3398800000000,33988
214180,헥토이노베이션,코스닥,271600000000,2716
214260,라파스,코스닥,93200000000,932
214270,FSN,코스닥,101400000000,1014
214370,케어젠,코스닥,6145000000000,61450
214430,아이쓰리시스템,코스닥,742400000000,7424
214450,파마리서치,코스닥,3168800000000,31688
214610,롤링스톤,코스닥,21300000000,213
214680,디알텍,코스닥,159200000000,1592
215000,골프존,코스닥,310600000000,3106
215090,솔디펜스,코스닥,68800000000,688
215100,로보로보,코스닥,150600000000,1506
215200,메가스터디교육,코스닥,443100000000,4431
215360,우리산업,코스닥,78500000000,785
215380,우정바이오,코스닥,60800000000,608
215480,토박스코리아,코스닥,19400000000,194
215600,신라젠,코스닥,466900000000,4669
215790,이노인스트루먼트,코스닥,15200000000,152
216050,인크로스,코스닥,89600000000,896
216080,제테마,코스닥,309500000000,3095
217190,제너셈,코스닥,80400000000,804
217270,넵튠,코스닥,201700000000,2017
217330,싸이토젠,코스닥,108000000000,1080
217480,에스디생명공학,코스닥,54800000000,548
217500,러셀,코스닥,90800000000,908
217620,선샤인푸드,코스닥,26800000000,268
217730,강스템바이오텍,코스닥,237000000000,2370
217820,원익피앤이,코스닥,155900000000,1559
218150,미래생명자원,코스닥,69200000000,692
218410,RFHIC,코스닥,2119000000000,21190
219130,타이거일렉,코스닥,209300000000,2093
219420,링크제니시스,코스닥,56400000000,564
219550,디와이디,코스닥,56500000000,565
219750,한국비티비,코스닥,57100000000,571
220100,퓨쳐켐,코스닥,485600000000,4856
220180,핸디소프트,코스닥,46900000000,469
220260,켐트로스,코스닥,168700000000,1687
221800,유투바이오,코스닥,391100000000,3911
221840,하이즈항공,코스닥,51600000000,516
221980,케이디켐,코스닥,41000000000,410
222040,코스맥스엔비티,코스닥,69600000000,696
222080,씨아이에스,코스닥,1024200000000,10242
222110,팬젠,코스닥,64400000000,644
222160,NPX,코스닥,79600000000,796
222420,쎄노텍,코스닥,63600000000,636
222800,심텍,코스닥,2094900000000,20949
222810,세토피아,코스닥,200000000,2
222980,한국맥널티,코스닥,28600000000,286
223250,드림씨아이에스,코스닥,125300000000,1253
223310,사토시홀딩스,코스닥,38900000000,389
224060,더코디,코스닥,26900000000,269
224110,에이텍모빌리티,코스닥,47300000000,473
225190,LK삼양,코스닥,150100000000,1501
225220,제놀루션,코스닥,33500000000,335
225430,케이엠제약,코스닥,11200000000,112
225530,HC보광산업,코스닥,100500000000,1005
225570,넥슨게임즈,코스닥,736300000000,7363
225590,패션플랫폼,코스닥,22900000000,229
226330,신테카바이오,코스닥,79800000000,798
226340,본느,코스닥,17300000000,173
226400,오스테오닉,코스닥,132000000000,1320
226590,엠디바이스,코스닥,301400000000,3014
226950,올릭스,코스닥,3706900000000,37069
227100,프로브잇,코스닥,14800000000,148
227610,아우딘퓨쳐스,코스닥,27400000000,274
227950,엔투텍,코스닥,85800000000,858
228340,동양파일,코스닥,45900000000,459
228670,레이,코스닥,78800000000,788
228760,지노믹트리,코스닥,483200000000,4832
228850,레이언스,코스닥,100200000000,1002
229000,젠큐릭스,코스닥,83200000000,832
230240,에치에프알,코스닥,357300000000,3573
230360,에코마케팅,코스닥,492900000000,4929
230980,비유테크놀러지,코스닥,21400000000,214
232140,와이씨,코스닥,1686000000000,16860
232680,라온로보틱스,코스닥,197300000000,1973
232830,아이티센피엔에스,코스닥,49100000000,491
234030,싸이닉솔루션,코스닥,170900000000,1709
234100,폴라리스세원,코스닥,76500000000,765
234300,에스트래픽,코스닥,92500000000,925
234340,헥토파이낸셜,코스닥,555300000000,5553
234690,녹십자웰빙,코스닥,162400000000,1624
234920,자이글,코스닥,71800000000,718
235980,메드팩토,코스닥,182000000000,1820
236200,슈프리마,코스닥,340000000000,3400
236810,엔비티,코스닥,33100000000,331
237690,에스티팜,코스닥,3191300000000,31913
237750,피앤씨테크,코스닥,31500000000,315
237820,플레이디,코스닥,58100000000,581
237880,클리오,코스닥,210200000000,2102
238090,앤디포스,코스닥,73200000000,732
238120,얼라인드,코스닥,64800000000,648
238200,비피도,코스닥,23700000000,237
238490,힘스,코스닥,31800000000,318
239340,이스트에이드,코스닥,39300000000,393
239610,에이치엘사이언스,코스닥,39900000000,399
